code,name,industry,signal_date,close,ma5,ma10,ma20,ma60,ma120,ma5_slope_3,ma10_slope_5,ma20_slope_5,ma60_slope_10,ret5,ret10,ret20,ret60,amount_ma5,amount_ma10,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,atr20,atr20_pct,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,short_term_strong,pullback_rebound,bench_ret20,bench_ret60,market_ok,market_state,ret20_rank_pct,ret60_rank_pct,industry_ret20,industry_ret60,industry_ret20_rank_pct,industry_ret60_rank_pct,industry_count,industry_strong,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,short_term_ok,candidate,score,trend_confirmed_by_score,status,score_trend_status,score_now,score_3d_ago,score_5d_ago,score_change_3d,score_change_5d,score_ma3,score_ma5,score_min5,score_max5,status_5d_ago,status_changed
603708,家家悦,,2026-06-18,9.07,9.418000000000001,9.491,9.631,10.454,11.4755,-0.01814011676396987,-0.020233302363993122,-0.015235173824130754,-0.03116987427018003,-0.05026178010471205,-0.04122621564482032,-0.07637474541751532,-0.17545454545454542,42349210.2,41267393.9,51032535.6,0.8298472670834721,0.00701065590299692,0.00824768513360087,10.22,12.03,False,False,-0.2460515378221113,-0.10463968410661406,0.31899999999999984,0.03517089305402424,0.7315703836168013,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.5669107856191744,0.3209054593874834,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,28.0,26.0,-5.0,-5.0,24.666666666666668,26.0,23.0,28.0,流动性不足,False
603768,常青股份,,2026-06-18,10.07,10.274,10.544999999999998,10.917,11.191833333333333,11.484333333333332,-0.028922495274102178,-0.05315614617940223,-0.03406476729782337,-0.015943961664150907,-0.04095238095238096,-0.0976702508960573,-0.12662619254119678,-0.08454545454545448,42207245.8,42100744.5,57560626.95,0.7332659152003902,0.01709089682125366,0.021917381718408336,12.02,12.29,False,False,-0.18063466232709513,-0.14419795221843013,0.5415000000000001,0.053773584905660386,0.46970400645846677,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.32423435419440744,0.5772303595206392,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,23.0,23.0,0.0,8.0,22.666666666666668,21.2,15.0,23.0,流动性不足,False
603787,新日股份,,2026-06-18,9.66,9.806000000000001,9.834,10.1325,11.963166666666666,12.649083333333333,-0.0008151620134501103,-0.023144928975861734,-0.03642242404070173,-0.04967496789397752,0.0,-0.03400000000000003,-0.11457378551787356,-0.27586206896551724,31600420.2,32410509.9,37659498.05,0.8391089057545206,0.014011834948924731,0.016029234810115832,11.1,16.95,False,False,-0.4300884955752212,-0.12556869881710653,0.3515,0.0363871635610766,0.4119097282696084,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.3844873501997337,0.06990679094540612,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,23.0,13.0,0.0,8.0,23.666666666666668,21.8,15.0,25.0,流动性不足,False
603788,宁波高发,,2026-06-18,14.29,14.594,14.788999999999998,15.2185,15.413166666666665,15.481083333333334,-0.01816469321851466,-0.025757575757575757,-0.032055970742566386,-0.003222746771864071,-0.031186440677966165,-0.04222520107238614,-0.10295040803515387,-0.013802622498274797,28142198.4,29295926.9,46482497.55,0.6054364520694736,0.00862701102083806,0.01320861274433158,16.48,17.9,False,False,-0.20167597765363132,-0.1184454040715609,0.5314999999999998,0.03719384184744575,0.6284700074074763,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4400798934753662,0.6984021304926764,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,41.0,36.0,-18.0,-6.0,26.333333333333332,29.8,23.0,41.0,流动性不足,False
605003,XD众望布,,2026-06-18,22.48,22.486,22.704,23.516,26.392166666666665,28.720166666666664,-0.015326677176388248,-0.02662379421221861,-0.04437581274382307,-0.048433716115928505,0.004917299955297327,-0.036846615252784876,-0.13869731800766283,-0.2067748764996471,22923887.0,22683368.7,26890885.6,0.8524779488854022,0.009112045454545406,0.010122818181818117,26.38,30.5,False,False,-0.2629508196721312,-0.1430237077341624,1.1255000000000002,0.05006672597864769,0.3251794133549529,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.27030625832223704,0.2173768308921438,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,21.0,13.0,2.0,8.0,21.666666666666668,20.2,15.0,23.0,流动性不足,False
605028,世茂能源,,2026-06-18,21.46,22.022000000000002,22.086000000000002,22.7245,25.77583333333333,26.613916666666668,-0.02141841450408799,-0.01739555990568109,-0.03666885690667454,-0.039773750318202405,-0.05379188712522043,-0.03680430879712748,-0.13152569809793602,-0.19414194517461503,40131360.8,49653297.4,41695080.35,0.9624963056342928,0.011290000000000001,0.011512755625,25.0,30.04,False,False,-0.2856191744340878,-0.14349052801289797,1.0035000000000003,0.046761416589002805,0.5489702671126316,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.30492676431424764,0.2583222370173103,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,29.0,21.0,-6.0,2.0,26.666666666666668,26.0,21.0,29.0,流动性不足,False
605155,西大门,,2026-06-18,13.55,13.756,13.769,14.572999999999999,15.354333333333333,16.707666666666668,-0.0007264274298997009,-0.03307584269662911,-0.04071355692327949,-0.03345748308241092,-0.010948905109488982,-0.015976761074800172,-0.13363171355498715,-0.11611219830397912,39290189.0,41431306.5,44860561.4,0.8758291865692078,0.015379931862644053,0.016478914084307218,16.59,17.5,False,False,-0.22571428571428565,-0.17553516819571868,0.7219999999999998,0.053284132841328394,1.0648111816401975,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.2959387483355526,0.5066577896138482,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,21.0,13.0,2.0,8.0,22.666666666666668,20.8,15.0,25.0,流动性不足,False
605169,洪通燃气,,2026-06-18,9.69,9.959999999999999,10.364999999999998,11.126,12.167499999999999,12.906666666666668,-0.04193920738745682,-0.06848207063898626,-0.07097528390113572,-0.042067418089252295,-0.07361376673040165,-0.1230769230769232,-0.25346687211094,-0.32285115303983236,45573723.0,36913327.6,38672071.9,1.1784660288656528,0.016060187358597253,0.012313405154128909,13.38,14.25,False,False,-0.32000000000000006,-0.263677811550152,0.47099999999999964,0.048606811145510805,0.17684620920653185,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.016311584553928095,0.02796271637816245,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,23.0,12.0,0.0,11.0,23.0,20.8,12.0,23.0,流动性不足,False
605179,一鸣食品,,2026-06-18,13.52,13.884,13.971,14.503499999999999,16.145,18.181416666666667,-0.007860511647849067,-0.03701406120760964,-0.03187370669514722,-0.04027344330509741,-0.01815541031227308,-0.05189340813464238,-0.11864406779661019,-0.2211981566820277,31632031.2,32142881.0,42052379.75,0.7522054967650196,0.005673029426433875,0.007145319326683251,15.9,18.61,False,False,-0.27350886620096726,-0.1283043197936815,0.49050000000000005,0.03627958579881657,0.7317918492053352,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.3621837549933422,0.17876165113182424,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,26.0,16.0,-3.0,5.0,24.0,23.2,18.0,26.0,流动性不足,False
605337,李子园,,2026-06-18,8.82,9.032,9.137,9.4955,10.334166666666668,11.255333333333335,-0.01569311246730587,-0.04053344534285408,-0.03018077826575427,-0.03452088069508874,-0.023255813953488302,-0.06369426751592355,-0.11711711711711714,-0.18333333333333335,31481082.4,27650185.9,33578825.8,0.937527791695444,0.008903778179913552,0.009029243974472346,10.2,11.17,False,False,-0.21038495971351834,-0.1301775147928994,0.3205000000000001,0.036337868480725635,0.5480485061186652,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.3725033288948069,0.2996005326231691,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,23.0,16.0,0.0,5.0,23.0,22.0,18.0,23.0,流动性不足,False
605338,巴比食品,,2026-06-18,18.76,19.528,19.601000000000003,20.2735,22.270333333333333,25.014,-0.011640854337483741,-0.04497174040148111,-0.02582768728076501,-0.03429285884640132,-0.026970954356846488,-0.07266435986159159,-0.10581506196377499,-0.2153910497699707,38908137.6,40378535.0,47297038.5,0.822633696187976,0.008314244491998583,0.00967581812364187,22.27,26.57,False,False,-0.29394053443733525,-0.14959202175883946,0.8809999999999997,0.046961620469083136,0.7630967546411046,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.42243675099866845,0.1910785619174434,,,,,,True,False,False,False,False,False,False,False,False,23,False,流动性不足,弱势延续,23.0,25.0,15.0,-2.0,6.0,23.0,22.2,17.0,25.0,流动性不足,False
000886,海南高速,,2026-06-18,4.25,4.33,4.364,4.5905000000000005,5.240833333333333,5.886,-0.0064249655805416195,-0.04193194291986846,-0.045237104825291086,-0.052947022859380355,-0.0023474178403755097,-0.06387665198237891,-0.15841584158415833,-0.27597955706984667,61789934.2,63523320.4,65461451.75,0.9439132886324967,0.01459791511233681,0.0145741986117373,5.12,5.89,False,False,-0.2784380305602716,-0.1633858267716536,0.14249999999999993,0.03352941176470586,0.5012877957473802,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.18009320905459386,0.06957390146471372,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,24.0,14.0,-2.0,3.0,22.666666666666668,22.2,19.0,24.0,流动性不足,False
001221,悍高集团,,2026-06-18,44.11,44.652,43.988,47.397,56.6395,60.85641666666666,0.021410925061762454,-0.04257356782169608,-0.0606643148757382,-0.06128599208892216,0.045013030087657,-0.03033633765662791,-0.200181323662738,-0.3442842277389624,63445512.6,63025064.3,66004845.3,0.9612250784261743,0.03975758282651556,0.0389645644144519,55.52,69.7,False,False,-0.3671449067431851,-0.2273476112026359,1.7725000000000009,0.04018363182951713,0.392836615738665,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.06790945406125166,0.019973368841544607,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,25.0,12.0,-3.0,8.0,23.666666666666668,22.0,14.0,25.0,流动性不足,False
001279,强邦新材,,2026-06-18,26.5,26.637999999999998,26.562,28.189999999999998,30.321166666666667,32.30175,0.014471780028943337,-0.03893190534770952,-0.05104943362563752,-0.033311016174626396,0.03394459617635581,-0.0314327485380117,-0.19794188861985473,-0.1573926868044515,33306969.4,28445752.8,37277321.65,0.8934914829107633,0.031154625000000002,0.03219111,33.95,35.04,False,False,-0.2437214611872146,-0.20304726368159198,1.154,0.04354716981132075,0.3777855080498642,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.07157123834886818,0.3818242343541944,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,22.0,12.0,0.0,8.0,22.0,20.4,14.0,22.0,流动性不足,False
001356,富岭股份,,2026-06-18,9.07,9.268,9.318999999999999,9.718,10.642999999999999,11.678499999999998,-0.009405728943993052,-0.032093892812629976,-0.05055932782961259,-0.03939708470598857,-0.05026178010471205,-0.04526315789473678,-0.16328413284132837,-0.20438596491228067,24644433.2,27308674.1,28981152.75,0.850360695193534,0.013202021961482,0.014825860872403816,10.98,12.05,False,False,-0.24730290456431536,-0.16712580348943984,0.2969999999999999,0.03274531422271222,0.5703989861105121,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.16278295605858856,0.22470039946737683,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,24.0,14.0,-2.0,8.0,24.666666666666668,22.4,14.0,27.0,流动性不足,False
002166,莱茵生物,,2026-06-18,7.2,7.362,7.431,7.872,8.500666666666667,8.719833333333332,-0.01207729468599028,-0.043752412816883135,-0.042685151404596944,-0.03265940902021758,-0.025710419485791558,-0.06493506493506496,-0.1618160651920838,-0.1845979614949037,50253683.4,48008883.7,58646693.3,0.8568886082448574,0.00925132309509082,0.010018725186731055,8.82,9.5,False,False,-0.2421052631578947,-0.1808873720136518,0.22299999999999995,0.030972222222222213,0.21990469626753442,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.16844207723035953,0.29527296937416775,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,24.0,13.0,-2.0,6.0,22.0,21.2,16.0,24.0,流动性不足,False
002819,东方中科,,2026-06-18,21.84,21.484,21.735,23.089,25.2545,26.733083333333333,-0.001208740120873797,-0.040736163827345684,-0.06098379323667591,-0.03507498328398129,0.04347826086956519,-0.04587155963302758,-0.166412213740458,-0.13298928146089728,52088596.2,51369424.7,64722930.15,0.8047935419376251,0.010207956699185181,0.01167852842602866,27.12,29.06,False,False,-0.24845147969717818,-0.22019374068554398,0.9550000000000003,0.04372710622710624,0.8718699717191819,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.15312916111850866,0.4567243675099867,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,20.0,12.0,2.0,10.0,22.0,19.6,12.0,22.0,流动性不足,False
002880,卫光生物,,2026-06-18,22.18,22.355999999999998,22.552,23.812,25.514333333333337,26.60908333333333,-0.0030324652158402188,-0.04952164201121079,-0.035600016200234785,-0.04148717691845316,0.011399908800729497,-0.06255283178360105,-0.14921365554276944,-0.21983819908547308,19722917.4,21957926.5,24417203.15,0.8077467873301452,0.0038999417989417405,0.00450498765432094,26.07,28.12,False,False,-0.21123755334281658,-0.15458750963762535,0.6740000000000002,0.030387736699729495,0.3279080542571157,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.22137150466045272,0.18275632490013316,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,24.0,14.0,-2.0,8.0,22.666666666666668,21.2,14.0,24.0,流动性不足,False
600533,栖霞建设,,2026-06-18,2.03,2.112,2.152,2.2205,2.385166666666666,2.5109166666666667,-0.028518859245630246,-0.03584229390681004,-0.03182908218879443,-0.03349767002093629,-0.06880733944954143,-0.07727272727272738,-0.10176991150442483,-0.18473895582329336,35892269.4,39101220.4,44569734.8,0.8053058776557944,0.0160148672380952,0.01899194809523805,2.43,2.65,False,False,-0.23396226415094346,-0.14345991561181448,0.11199999999999996,0.055172413793103434,0.6150689196713806,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4447403462050599,0.29427430093209056,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,23.0,15.0,-1.0,5.0,22.333333333333332,21.4,17.0,23.0,流动性不足,False
600668,尖峰集团,,2026-06-18,7.17,7.386,7.458,7.763499999999999,9.464833333333333,10.348833333333333,-0.012302754747258615,-0.03618506073920902,-0.036009188551561544,-0.05752219732802266,-0.021828103683492528,-0.06396866840731075,-0.14642857142857146,-0.30724637681159417,32867981.0,32876659.1,40532989.3,0.8108945717457854,0.01078852359316292,0.012572103371689467,8.5,12.01,False,False,-0.4029975020815987,-0.15147928994082838,0.23550000000000013,0.03284518828451884,0.43483045893791616,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.23302263648468707,0.0396138482023968,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,26.0,14.0,-4.0,4.0,23.333333333333332,22.8,18.0,26.0,流动性不足,False
600834,申通地铁,,2026-06-18,6.98,7.117999999999999,7.197999999999999,7.454499999999999,7.9375,8.291666666666666,-0.017393705135284376,-0.028478877041436368,-0.026764149095894307,-0.02742607417088716,-0.026499302649930168,-0.04120879120879117,-0.11195928753180662,-0.1559854897218862,12928802.2,12744244.4,21018030.1,0.6151291124090643,0.00379416978530006,0.0057784828480249555,8.56,8.78,False,False,-0.20501138952164,-0.15085158150851585,0.22250000000000006,0.031876790830945564,0.6772829542565302,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.39613848202396806,0.3858189081225033,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,24.0,16.0,-2.0,6.0,23.333333333333332,22.0,16.0,24.0,流动性不足,False
603028,赛福天,,2026-06-18,7.45,7.4239999999999995,7.513,7.935499999999999,8.468666666666667,8.940416666666666,-0.008547008547008517,-0.03307593307593315,-0.05793316317445263,-0.035221296067746155,0.009485094850948617,-0.036222509702457995,-0.17314095449500555,-0.14662084765177552,31648837.6,32593262.6,40123823.55,0.7887792039699567,0.015047829269150891,0.01753129825116995,9.48,10.08,False,False,-0.2609126984126984,-0.21336206896551724,0.39149999999999996,0.05255033557046979,0.611163296597472,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.13482023968042608,0.41278295605858856,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,19.0,11.0,3.0,11.0,21.333333333333332,18.8,11.0,22.0,流动性不足,False
603048,浙江黎明,,2026-06-18,19.53,19.592000000000002,19.924,20.160999999999998,21.351,21.49075,0.005852756956566507,-0.0005016554630280501,-0.036649464831804424,-0.012571587133970996,0.023048716605552633,0.03333333333333344,-0.11065573770491799,-0.04638671875,43195762.4,77075115.2,54993314.65,0.7854729738499223,0.015070879629629589,0.018329339596949844,22.66,23.65,False,False,-0.17420718816067648,-0.1447963800904979,1.1249999999999998,0.05760368663594469,0.7870507852503451,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.40046604527296936,0.6454727030625832,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,26.0,20.0,-4.0,2.0,22.666666666666668,22.8,20.0,26.0,流动性不足,False
603081,大丰实业,,2026-06-18,9.38,9.546000000000001,9.738999999999999,10.165000000000001,11.368833333333333,12.482333333333333,-0.02412594561439363,-0.04020892874741311,-0.0540666294435137,-0.036920426949793805,-0.023933402705514917,-0.07403751233958533,-0.16249999999999987,-0.21242653232577657,29120281.4,28476313.7,31428470.2,0.9265573925389471,0.007223729106256687,0.0072869436714533605,11.38,13.33,False,False,-0.296324081020255,-0.1579892280071813,0.31400000000000017,0.03347547974413648,0.3209458896068256,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.16511318242343542,0.1970705725699068,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,22.0,12.0,0.0,9.0,21.666666666666668,20.0,13.0,22.0,流动性不足,False
603376,大明电子,,2026-06-18,26.59,26.845999999999997,26.708,28.2455,31.0675,34.46516666666667,0.014128135388334906,-0.03312457010462311,-0.04195709319087593,-0.05140783788872649,0.026244693168660627,-0.08625429553264607,-0.179574205492132,-0.25518207282913175,25725290.6,27026046.8,37863051.2,0.6794299398670754,0.030080366740831442,0.04094869659508507,33.3,35.01,False,False,-0.24050271351042551,-0.2072872014696876,0.9800000000000001,0.03685596088755171,0.7560793620088775,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.11384820239680427,0.10153129161118508,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,24.0,16.0,-2.0,4.0,22.666666666666668,22.0,18.0,24.0,流动性不足,False
603655,朗博科技,,2026-06-18,32.08,32.374,33.077999999999996,35.4505,39.022166666666664,39.716249999999995,-0.01783872337843584,-0.06427157001414441,-0.056603020424456196,-0.023933398367476322,0.00031181789834722196,-0.11843913162956865,-0.19538500125407576,-0.1937672782106057,76463646.6,62648186.4,65532834.2,1.1667990181325012,0.022227169811320703,0.017397877358490518,41.34,51.5,False,False,-0.3770873786407767,-0.2246041412911084,1.9189999999999992,0.05981920199501244,0.6952432233817453,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.07656458055925433,0.2603195739014647,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,21.0,11.0,1.0,11.0,22.0,19.6,11.0,22.0,流动性不足,False
603817,海峡环保,,2026-06-18,5.59,5.784,5.8629999999999995,6.0969999999999995,6.904,7.084583333333333,-0.01498637602179842,-0.03790613718411551,-0.040748898678414136,-0.05032210733854514,-0.03786574870912218,-0.08360655737704914,-0.14916286149162872,-0.3567318757192175,46958313.0,43562766.8,47511037.0,0.9883664084200057,0.01421207584448786,0.013640232874507774,6.7,9.21,False,False,-0.39305103148751364,-0.16066066066066065,0.188,0.033631484794275496,0.451345375740351,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.22203728362183756,0.013648468708388815,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,22.0,14.0,0.0,8.0,24.0,21.6,14.0,26.0,流动性不足,False
605339,南侨食品,,2026-06-18,12.54,13.36,13.249,14.055000000000001,15.4645,17.129,-0.00014967819188749232,-0.024230372661658506,-0.05512605042016794,-0.04195147134744448,-0.026397515527950444,-0.06557377049180335,-0.24775044991001816,-0.24639423076923084,27794833.2,20183189.9,28048406.4,0.9909594435996193,0.00486776073312914,0.00456023672698898,17.16,17.16,False,False,-0.2692307692307693,-0.26666666666666683,0.6644999999999999,0.05299043062200956,0.4201388801303238,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.019307589880159785,0.11884154460719042,,,,,,True,False,False,False,False,False,False,False,False,22,False,流动性不足,弱势延续,22.0,22.0,12.0,0.0,8.0,22.666666666666668,20.8,14.0,24.0,流动性不足,False
000407,胜利股份,,2026-06-18,3.93,3.992,4.028,4.1705,4.52,4.810583333333333,-0.011881188118811892,-0.030098723814110273,-0.04027154527672305,-0.03880914407230218,-0.02238805970149238,-0.06205250596658718,-0.18969072164948442,-0.21556886227544902,55031280.2,57012822.8,73482921.0,0.7488989203355159,0.015798950598213228,0.019865814995933796,4.85,5.07,False,False,-0.2248520710059172,-0.17721518987341778,0.1384999999999999,0.035241730279898194,0.2879426120099549,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.09054593874833555,0.1904127829560586,,,,,,True,False,False,False,False,False,False,False,False,21,False,流动性不足,弱势延续,21.0,23.0,13.0,-2.0,6.0,21.0,20.2,15.0,23.0,市场环境弱观察,True
000523,红棉股份,,2026-06-18,2.77,2.8840000000000003,2.916,3.052,3.2409999999999997,3.541166666666667,-0.015027322404371435,-0.04830287206266326,-0.04010064475546471,-0.03618160190325148,-0.03819444444444442,-0.09477124183006536,-0.13975155279503115,-0.19710144927536233,53510474.0,55283304.6,64062126.6,0.8352903164472845,0.01400994645361176,0.015764361376956956,3.33,3.6,False,False,-0.23055555555555562,-0.1554878048780487,0.11099999999999996,0.04007220216606497,0.6162529483112678,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.2659786950732357,0.2493342210386152,,,,,,True,False,False,False,False,False,False,False,False,21,False,流动性不足,弱势延续,21.0,23.0,13.0,-2.0,6.0,21.666666666666668,20.6,15.0,23.0,流动性不足,False
000548,湖南投资,,2026-06-18,4.34,4.452,4.534,4.746,5.085166666666667,5.362416666666666,-0.02110817941952503,-0.038592027141645335,-0.03162619873495209,-0.03732567678424925,-0.037694013303769425,-0.06866952789699576,-0.1556420233463035,-0.19180633147113602,27347234.2,29329795.2,44981999.75,0.607959502734202,0.012252272194159275,0.018579914929817757,5.42,5.61,False,False,-0.22638146167557938,-0.1780303030303031,0.18449999999999983,0.042511520737327155,0.6589195202987294,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.19274300932090546,0.26797603195739017,,,,,,True,False,False,False,False,False,False,False,False,21,False,流动性不足,弱势延续,21.0,27.0,15.0,-6.0,4.0,21.0,21.4,17.0,27.0,流动性不足,False
000605,渤海股份,,2026-06-18,5.68,5.886,5.998,6.214,6.6721666666666675,6.8613333333333335,-0.028071334214002652,-0.036620623193061475,-0.03956723338485324,-0.030654495266229098,-0.05490848585690522,-0.0794165316045381,-0.140695915279879,-0.1768115942028986,26268976.4,25912733.4,33463818.1,0.7849963898769817,0.012615598201773548,0.015167938907487239,6.86,7.31,False,False,-0.22298221614227087,-0.16470588235294115,0.24949999999999997,0.043926056338028166,0.38613657479416397,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.25932090545938746,0.3159121171770972,,,,,,True,False,False,False,False,False,False,False,False,21,False,流动性不足,弱势延续,21.0,21.0,15.0,0.0,4.0,21.666666666666668,20.6,17.0,23.0,流动性不足,False
000637,茂化实华,,2026-06-18,3.76,3.872,3.9899999999999998,4.175,4.4445,4.554666666666666,-0.037294878170064716,-0.0506780870806568,-0.04418498168498175,-0.03310369833212479,-0.06467661691542281,-0.1004784688995215,-0.1512415349887133,-0.1644444444444445,40466503.2,39492620.5,43260482.3,0.9354149803364538,0.02854181474138411,0.028361392142317456,4.62,4.9,False,False,-0.23265306122448992,-0.17543859649122806,0.197,0.0523936170212766,0.5909426716414931,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.21238348868175766,0.35918774966711053,,,,,,True,False,False,False,False,False,False,False,False,21,False,流动性不足,弱势延续,21.0,21.0,13.0,0.0,8.0,21.0,19.4,13.0,21.0,流动性不足,False
000663,永安林业,,2026-06-18,5.38,5.542,5.622999999999999,5.865,6.385833333333333,7.032333333333333,-0.018767705382436217,-0.035506003430531896,-0.042605288932419216,-0.038712429123388015,-0.03928571428571426,-0.06434782608695655,-0.14738510301109342,-0.21229868228404103,32398624.8,34382526.9,38413897.1,0.8434089547243567,0.0190200700359002,0.021257926952397484,6.66,7.2,False,False,-0.25277777777777777,-0.1684698608964451,0.275,0.05111524163568774,0.45645917583170026,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.22836218375499334,0.1977363515312916,,,,,,True,False,False,False,False,False,False,False,False,21,False,流动性不足,弱势延续,21.0,21.0,13.0,0.0,6.0,21.0,19.8,15.0,21.0,流动性不足,False
000665,湖北广电,,2026-06-18,3.93,4.0200000000000005,4.117,4.264,4.623166666666666,5.076333333333333,-0.03039073806078152,-0.03288700963119562,-0.042980585792840253,-0.03780915050816891,-0.03911980440097795,-0.05755395683453235,-0.1566523605150214,-0.22332015810276673,53536135.2,66884332.8,76322592.9,0.7014454457822803,0.011731533682405839,0.015577807203388843,4.73,5.18,False,False,-0.24131274131274127,-0.15483870967741942,0.18750000000000006,0.04770992366412215,0.6895088900950263,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.18808255659121173,0.17410119840213048,,,,,,True,False,False,False,False,False,False,False,False,21,False,流动性不足,弱势延续,21.0,21.0,13.0,0.0,8.0,21.666666666666668,19.8,13.0,23.0,市场环境弱观察,True
000710,贝瑞基因,,2026-06-18,7.86,7.9719999999999995,8.068,8.486,9.673499999999999,10.896333333333333,-0.013610492452363454,-0.04169141228174378,-0.06252761820592145,-0.05365877519076523,-0.008827238335434973,-0.053012048192771166,-0.17868338557993735,-0.25142857142857145,50877154.6,51747589.4,59865985.4,0.8498507835469455,0.019347633568317767,0.021218868794503933,9.88,12.09,False,False,-0.3498759305210918,-0.1729957805907173,0.32000000000000006,0.04071246819338423,0.4503498660410206,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.11684420772303596,0.10785619174434088,,,,,,True,False,False,False,False,False,False,False,False,21,False,流动性不足,弱势延续,21.0,20.0,12.0,1.0,9.0,21.333333333333332,19.2,12.0,22.0,流动性不足,False
